"ID","SalePrice"
1461,130710.781590582
1462,162687.61830205
1463,184682.373156698
1464,209643.740784598
1465,191117.475208556
1466,191212.210924457
1467,174170.773317491
1468,175947.46766032
1469,194797.903466804
1470,105815.404374761
1471,190195.01179457
1472,107265.085331044
1473,97821.6783877079
1474,142146.970243945
1475,119290.622176204
1476,345281.193024218
1477,242389.990086658
1478,283607.095934871
1479,272156.727549983
1480,387812.775669269
1481,298717.503281146
1482,226110.860465172
1483,192577.047213221
1484,163917.054091426
1485,206204.752331628
1486,220700.734268928
1487,317757.518242831
1488,252234.060118258
1489,188254.250185957
1490,209969.676367677
1491,225051.690715061
1492,99883.9923228369
1493,205987.123792486
1494,282344.081950073
1495,264791.258355436
1496,200353.440865455
1497,183475.355100123
1498,158256.508572968
1499,150776.713618602
1500,143703.327733245
1501,161016.598345932
1502,141757.621233369
1503,262222.497797642
1504,241024.548539991
1505,205110.490144146
1506,182967.522430065
1507,235484.458434937
1508,204543.689442613
1509,163511.770946476
1510,131258.531690811
1511,130312.856710294
1512,166585.771955137
1513,166076.531744821
1514,137002.103029297
1515,206392.748852893
1516,173637.141306056
1517,180863.284264382
1518,134637.723037933
1519,205533.843470495
1520,119620.256957252
1521,125432.962103196
1522,181493.351836801
1523,112967.324334835
1524,130145.544064131
1525,116372.316276615
1526,120871.319057768
1527,99322.690634058
1528,148871.239114448
1529,129658.869347413
1530,197060.508933852
1531,113084.072561926
1532,95114.341453682
1533,136964.173812305
1534,134003.644005741
1535,165565.649234962
1536,110854.342483463
1537,62308.1487642267
1538,172962.515233651
1539,201600.406579182
1540,104911.79795613
1541,153624.095415269
1542,139034.922951024
1543,177203.817694903
1544,81817.1426477243
1545,127388.86826817
1546,134110.031613173
1547,143200.780595774
1548,146137.59803858
1549,117850.261942812
1550,116284.715846307
1551,111044.234118504
1552,125892.083110604
1553,157961.760762317
1554,121856.244613214
1555,172614.602604465
1556,92815.1034637185
1557,94931.915819421
1558,99969.626865997
1559,74848.4671897369
1560,135263.056248872
1561,112858.067914664
1562,122992.055602366
1563,114522.523050277
1564,145433.177904666
1565,153417.966686607
1566,254524.849992436
1567,76616.1925185097
1568,214293.792847748
1569,115209.68121746
1570,147756.050775674
1571,135529.734987184
1572,134721.98126095
1573,259586.760955152
1574,123125.6799024
1575,231605.793056367
1576,241386.468599952
1577,190048.44655365
1578,142039.708614903
1579,138949.782062207
1580,212983.894185933
1581,159609.843227064
1582,113030.897198803
1583,277096.635615376
1584,235008.190407666
1585,139323.611033467
1586,64308.3144668502
1587,117981.2785439
