"ID","SalePrice"
1461,11.793149633961
1462,11.9771004804805
1463,12.0814824641395
1464,12.2047143654124
1465,12.1554061295218
1466,12.0920465026707
1467,NA
1468,12.0139111441695
1469,12.173844171854
1470,11.5719322262146
1471,12.185730899279
1472,11.5046631853206
1473,11.4514450741832
1474,11.8772439015314
1475,11.6674857879168
1476,12.7775535189505
1477,12.4471837550021
1478,12.5917229211929
1479,12.5791197145287
1480,13.1129406047363
1481,12.6554115748217
1482,12.3042740512699
1483,12.1521863440307
1484,12.0044409916427
1485,12.1058830842505
1486,12.2313438100863
1487,12.7490810298335
1488,12.5033812454964
1489,12.1620435882859
1490,12.2759788745845
1491,12.2326278004767
1492,11.4851529593042
1493,12.220549085008
1494,12.5529960758963
1495,12.4995001818296
1496,12.2500384467484
1497,12.0933461183118
1498,11.9059053618135
1499,11.8832844974204
1500,11.8279944143105
1501,NA
1502,NA
1503,12.5884593768777
1504,12.36944167793
1505,12.2901598136524
1506,NA
1507,12.4046756737779
1508,NA
1509,11.9564487823495
1510,11.8186652160557
1511,11.8140795823656
1512,12.0716087083935
1513,NA
1514,11.8958711341548
1515,12.2334208847871
1516,11.9829217060296
1517,12.0702042547378
1518,11.874745226861
1519,12.2642952790153
1520,NA
1521,11.7148047915769
1522,12.0842774932767
1523,11.6014979666008
1524,11.7429260996949
1525,11.642822194289
1526,11.6551691694756
1527,11.5349512602712
1528,11.8790419988664
1529,11.8249952120946
1530,12.1965115867043
1531,11.5937707942582
1532,11.5094149972852
1533,11.9263836380805
1534,11.777815234982
1535,11.9998841627109
1536,NA
1537,11.0776600633365
1538,12.040251502438
1539,12.1725448739726
1540,11.4817665787055
1541,11.9386217052746
1542,11.8527739016165
1543,NA
1544,11.3022067210607
1545,11.6898277202101
1546,11.7948108498743
1547,11.8142139886101
1548,11.8597632586403
1549,11.6788872048301
1550,11.6843370615502
1551,11.6164329788406
1552,11.7968766160385
1553,11.9496949014559
1554,11.6935417756565
1555,12.0742757102753
1556,11.3531270743819
1557,11.4979069519578
1558,11.4466366440332
1559,NA
1560,11.7755776337265
1561,11.6784211652793
1562,11.7187707389294
1563,11.6094162157366
1564,NA
1565,11.902863707647
1566,NA
1567,11.2087438272132
1568,NA
1569,11.6657555112625
1570,11.8677679877859
1571,11.7841044538408
1572,11.8381346521943
1573,12.4549459776224
1574,NA
1575,12.3504085189686
1576,12.4365192300981
1577,12.147238338669
1578,11.8348863904489
1579,11.8154724508071
1580,NA
1581,11.9716829321831
1582,11.6439192566697
1583,12.6448385847049
1584,12.3571091416212
1585,NA
1586,11.1441568065126
1587,11.6065546587235
1588,11.8518817922816
1589,11.6217759518048
1590,11.8320754252965
1591,11.4587227162523
1592,11.5968910761341
1593,NA
1594,11.7348859791734
1595,11.585621551979
1596,12.2648945284392
1597,12.0119787799507
1598,12.2021246810045
1599,12.0718650175558
1600,12.0778292684111
1601,11.0073063235167
1602,11.6295501216854
1603,11.3977933724552
1604,12.3810130742432
1605,12.4293773275124
1606,12.0975420591844
1607,NA
1608,12.278357570409
1609,12.1492091162566
1610,11.9091498028883
1611,11.9123747513342
1612,12.1071594670345
1613,NA
1614,11.6937883324772
1615,11.4781312473473
1616,11.3096630982772
1617,11.443145673845
1618,11.701252438835
1619,11.8308035152
1620,11.9569154194561
1621,11.8633058715546
1622,11.7875114325796
1623,12.460743513969
1624,12.2973815554242
1625,11.6953816078187
1626,12.0374272277066
1627,12.1481894885861
1628,NA
1629,12.0776612175741
1630,12.7712409493521
1631,12.2790286160255
1632,12.3858450017817
1633,12.0347775506445
1634,12.0880563885363
1635,NA
1636,11.9702575750276
1637,12.232321241703
1638,NA
1639,12.2112614799695
1640,NA
1641,12.1156147146247
1642,12.2626155573837
1643,NA
1644,NA
1645,NA
1646,11.9863418451108
1647,11.9894896542032
1648,NA
1649,NA
1650,11.5965585798579
1651,11.6999255656479
1652,11.490993261532
1653,11.5520349770282
1654,11.8522306892556
1655,11.7639755311549
1656,11.8001251928678
1657,11.8616250498375
1658,11.8337646860241
1659,11.6672235513814
1660,NA
1661,12.9158344094539
1662,12.7866122530238
1663,12.7724916274252
1664,13.1162750884109
